Unnamed: 0,sha,message,comment_count,date,total_deletions,total_additions,total,comments,additions,deletions,changes,status,filenames,name,fullname,private,fork,size,watchers_count,language,has_issues,has_downloads,has_wiki,forks_count,open_issues_count,forks,open_issues,watchers,network_count,type,admin,push,pull,label,owner,total_files
61,2fb684dbde7f284fb19b495a118ac8a29f546d95,Merge pull request #28 from xoddark/Werror_write-stringsFix write-strings warning,0,2011-12-25T16:47:27Z,18,18,36,[],"[1, 1, 1, 1, 3, 1, 3, 2, 2, 1, 1, 1]","[1, 1, 1, 1, 3, 1, 3, 2, 2, 1, 1, 1]","[2, 2, 2, 2, 6, 2, 6, 4, 4, 2, 2, 2]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified']","[u'neo/d3xp/Game_local.cpp', u'neo/d3xp/Item.cpp', u'neo/d3xp/Item.h', u'neo/d3xp/MultiplayerGame.cpp', u'neo/d3xp/gamesys/SysCmds.cpp', u'neo/d3xp/script/Script_Compiler.cpp', u'neo/d3xp/script/Script_Compiler.h', u'neo/d3xp/script/Script_Interpreter.cpp', u'neo/d3xp/script/Script_Interpreter.h', u'neo/idlib/Lexer.h', u'neo/idlib/Parser.cpp', u'neo/idlib/math/Simd.cpp']",doom3.gpl,TTimo/doom3.gpl,False,False,236,3129,C++,False,True,False,803,3,803,3,3129,803,User,False,False,True,,,12
62,72fd4c6fc20d7fe8a3410767d16441c7eb576467,"Remove comparison from a int to NULLIn Event_HasAnim the result of GetAnim is compared to a pointer, GetAnimreturn a int.Fix a Warning: pointer-arithSigned-off-by: XoD <xoddark@gmail.com>",0,2011-12-21T22:56:55Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'neo/d3xp/Actor.cpp'],doom3.gpl,TTimo/doom3.gpl,False,False,236,3129,C++,False,True,False,803,3,803,3,3129,803,User,False,False,True,,,1
63,fab0e01146cd82685dd92dda4834a8d970f1b3b8,"Unbreak build: -Werror=pragmas (srsly)Summary:gcc 4.6 doesn't know of -Wmaybe-uninitialized, so it reports a warning, whichwe treat as an error.Test Plan: compiled folly/test folly/experimental/test with gcc 4.6.2, 4.7.1, 4.8.1Reviewed By: philipp@fb.comFB internal diff: D945766",0,2013-08-28T21:30:13Z,0,8,8,[],[8],[0],[8],[u'modified'],[u'folly/experimental/Bits.h'],folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,1
64,2b356118b6af062ba794541076e7ae5e0a3e3c26,"Expand the range where uninitialized warnings are ignoredSummary: gcc 4.8 is pickyTest Plan: folly tests, compiled unicorn with gcc 4.8Reviewed By: andrei.alexandrescu@fb.comFB internal diff: D945336",0,2013-08-28T21:30:13Z,15,26,41,[],[26],[15],[41],[u'modified'],[u'folly/experimental/Bits.h'],folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,1
65,820c91a0f9cb1d5c7938a6e9394e625781919772,"folly: adjust more headers to be -Wshadow-cleanSummary:This is part of what's required to make mcrouter compile warning-freewith gcc -Wshadow.  In case it's not obvious why this is worth doing,see t2719164.I've used two techniques:rename one of the shadowed variablesbracket offending code with #pragma directives to disable the warning there.* folly/Bits.h (BitIterator): Guard this function with #pragmato avoid a warning about its member-shadowing ""bitOffset"" parameter.* folly/Memory.h (StlAllocator): Rename parameter in trivial, one-linefunction definition, s/alloc/a/, to avoid shadowing the member function.Let me know if you'd prefer #pragma directives instead.* folly/io/Cursor.h (pull,skip,clone): Rename parameter, s/length/len/,not to shadow the member function name.Test Plan:build and run tests of a few tools that use these headersReviewed By: jon.coens@fb.comFB internal diff: D940493",0,2013-08-28T21:30:13Z,9,11,20,[],"[3, 2, 6]","[1, 2, 6]","[4, 4, 12]","[u'modified', u'modified', u'modified']","[u'folly/Bits.h', u'folly/Memory.h', u'folly/io/Cursor.h']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
66,004b7c782d840cf9bb63b0b289f84de569c6ca53,Add mailing list information to README,0,2013-09-11T16:09:18Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'README.md'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
67,33b293f0aa474e142b4eb7253f18397481347b4d,Merge pull request #226 from crtahlin/patch-2Fixed typo.,0,2013-09-06T00:53:51Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'R/shinywrappers.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
68,f91eae464e2813576f6f63ca142f15a3933f42ed,"Tweak line width, point size, and legend width.",0,2012-06-26T15:19:58Z,8,13,21,[],[13],[8],[21],[u'modified'],[u'distributions.R'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
69,1813b0f302e64dfd1709fd2bcfa280ac1b87f1e6,"Switch to Brewer. increase font size.All plots now use a base_size of 20 for fonts and the Brewer color scheme Dark2for lines, which seems to work well for B/W printing. I also removed the legendkey border.",0,2012-06-26T09:42:39Z,20,9,29,[],[9],[20],[29],[u'modified'],[u'distributions.R'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
70,10a8408e5d99939ae304b04c1f4138b03772251d,"adding basic Oracle support (with tnsnames, no host/port)",0,2012-06-12T15:35:07Z,2,26,28,[],"[0, 26]","[0, 2]","[0, 28]","[u'modified', u'modified']","[u'ProjectTemplate_0.4-2.tar.gz', u'R/sql.reader.R']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,2
71,e68892653b44607dc2a4f7cde52e2518a564a214,Revised devtools build script,0,2012-05-13T13:57:19Z,3,0,3,[],[0],[3],[3],[u'modified'],[u'build_script.R'],ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,1
72,61c9f6211b23e7c9ac823f91e889179366138467,Replace NULL by '\0' in some char comparisonfix some Warning: pointer-arith in Player.cppSigned-off-by: XoD <xoddark@gmail.com>,0,2011-12-21T22:56:55Z,4,4,8,[],[4],[4],[8],[u'modified'],[u'neo/d3xp/Player.cpp'],doom3.gpl,TTimo/doom3.gpl,False,False,236,3129,C++,False,True,False,803,3,803,3,3129,803,User,False,False,True,,,1
73,a06e7e33e273a3d48b43648311d081930bae5d1d,Fix constant string type in buildin structSigned-off-by: XoD <xoddark@gmail.com>,0,2011-12-21T20:11:00Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'neo/idlib/Parser.cpp'],doom3.gpl,TTimo/doom3.gpl,False,False,236,3129,C++,False,True,False,803,3,803,3,3129,803,User,False,False,True,,,1
74,47c7a6b9e0b56cc1c4b68ccc0e694e34501378fa,Fix constant string type in PrintClocksSigned-off-by: XoD <xoddark@gmail.com>,0,2011-12-21T20:01:32Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'neo/idlib/math/Simd.cpp'],doom3.gpl,TTimo/doom3.gpl,False,False,236,3129,C++,False,True,False,803,3,803,3,3129,803,User,False,False,True,,,1
75,cf0e592335227371fee3527e8a2c47fc7d3ca0ab,unbreak buildTest Plan: built producer_consumer_queue_test with gcc 4.7.1@override-unit-failuresReviewed By: chip@fb.comFB internal diff: D942465,0,2013-08-28T21:30:12Z,0,1,1,[],[1],[0],[1],[u'modified'],[u'folly/ProducerConsumerQueue.h'],folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,1
76,573d6149a5e549bbc6f335aee4bf89491f92359e,Use boost:has_trivial_destructor instead of std::...Summary: Boost's version is 4.8 safe.  std's version changes nameTest Plan: hhvm buildsReviewed By: andrei.alexandrescu@fb.comFB internal diff: D883508,0,2013-08-28T21:30:12Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'folly/ProducerConsumerQueue.h'],folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,1
77,fc044601baaae1ccea57b3d49001f8927848a4e1,Update from rstudio,0,2013-08-27T12:44:37Z,1,2,3,[],[2],[1],[3],[u'modified'],[u'.gitignore'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
78,8cd2dca1fcd777fcc3f709df6b36f7d02036cb92,Vignettes/ is ok,0,2013-08-27T12:44:37Z,1,4,5,[],"[3, 1]","[0, 1]","[3, 2]","[u'modified', u'modified']","[u'NEWS', u'R/check-devtools.r']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
79,f5e730bc118ca4201944f10541f1359f75da956b,Merge pull request #339 from jrnold/bugfix-typosFix minor documentation typo,0,2013-08-21T23:15:48Z,2,2,4,[],"[1, 1]","[1, 1]","[2, 2]","[u'modified', u'modified']","[u'R/reverse-dependencies.r', u'man/revdep.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
80,ad584a98ade92f338bb3560447da3d35510ed209,Fixed typo.,0,2013-09-05T15:25:27Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'R/shinywrappers.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
81,e2509eddb219ef784c9690c9349a4a7adc71d414,Merge pull request #225 from crtahlin/patch-1Fixed typo.,0,2013-09-05T15:09:03Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'man/renderImage.Rd'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
82,b9f72d0e787e33b6ff4698636543cf4710f20b2c,Fixed typo.,0,2013-09-05T14:35:04Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'man/renderImage.Rd'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
83,c839bb2db37c36a73faf6d37661adf8dba2f9e67,Merge pull request #224 from yihui/patch-1websockets has been changed to httpuv,0,2013-09-04T17:38:04Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'README.md'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
84,a3bad04e5f499a75ca9f725b5093ad3f06d83233,ggplotification of the distribution plots.,0,2012-06-25T22:34:07Z,150,189,339,[],[189],[150],[339],[u'modified'],[u'distributions.R'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
85,9eec799b5332eacacddb72824d1b56859fd2fb38,Some README tweaks.,0,2012-04-23T20:38:09Z,3,3,6,[],[3],[3],[6],[u'modified'],[u'README.md'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
86,f56730116625b724935b3cc6329885752abb6337,Created devtools-updated package docs.,0,2012-05-13T13:53:57Z,8,89,97,[],"[2, 3, 2, 54, 3, 3, 3, 3, 10, 3, 3]","[1, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0]","[3, 3, 4, 54, 3, 3, 3, 3, 15, 3, 3]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified']","[u'man/ProjectTemplate.Rd', u'man/cache.project.Rd', u'man/create.project.Rd', u'man/extensions.dispatch.table.Rd', u'man/load.project.Rd', u'man/reload.project.Rd', u'man/run.project.Rd', u'man/show.project.Rd', u'man/sql.reader.Rd', u'man/stub.tests.Rd', u'man/test.project.Rd']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,11
87,84f766f837079a2487be3d1454a92af24fbdac54,Updated for R 2.15,0,2012-05-13T02:37:29Z,21,25,46,[],"[5, 2, 0, 1, 17]","[0, 3, 0, 1, 17]","[5, 5, 0, 2, 34]","[u'modified', u'modified', u'renamed', u'modified', u'modified']","[u'ChangeLog', u'DESCRIPTION', u'ProjectTemplate_0.4-2.tar.gz', u'R/xlsx.reader.R', u'tests/3.R']",ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,5
88,0cd4990575dc5b936ff4f6edfaf0a536724eb9eb,Fix constant string type in punctuation_sSigned-off-by: XoD <xoddark@gmail.com>,0,2011-12-21T19:57:15Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'neo/idlib/Lexer.h'],doom3.gpl,TTimo/doom3.gpl,False,False,236,3129,C++,False,True,False,803,3,803,3,3129,803,User,False,False,True,,,1
89,f061e0f29ded10cfe40215f1433c86e1fe7a12bc,Fix some constant string type in Script_CompilerSigned-off-by: XoD <xoddark@gmail.com>,0,2011-12-21T19:55:35Z,4,4,8,[],"[1, 3]","[1, 3]","[2, 6]","[u'modified', u'modified']","[u'neo/d3xp/script/Script_Compiler.cpp', u'neo/d3xp/script/Script_Compiler.h']",doom3.gpl,TTimo/doom3.gpl,False,False,236,3129,C++,False,True,False,803,3,803,3,3129,803,User,False,False,True,,,2
90,0950060f04ad3f1411d0833cd74d4e505640b7ce,std::map and std::set are not relocatableSummary: https://github.com/facebook/folly/issues/35@override-unit-failureshphp tests independently brokenTest Plan: test addedReviewed By: delong.j@fb.comFB internal diff: D939323,0,2013-08-28T21:30:12Z,3,18,21,[],"[0, 18, 0]","[2, 0, 1]","[2, 18, 1]","[u'modified', u'modified', u'modified']","[u'folly/Traits.h', u'folly/test/FBVectorTest.cpp', u'folly/test/TraitsTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
91,01f69815fd9ae5ca7f8183b0c7862eccd46166af,"folly: improve Subprocess::enforce() error messageSummary: Previous implementation only printed the desired state, not the actual runtime state. Fix that.Test Plan: n/aReviewed By: tudorb@fb.comFB internal diff: D936279",0,2013-08-28T21:30:12Z,3,5,8,[],[5],[3],[8],[u'modified'],[u'folly/Subprocess.cpp'],folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,1
92,29a504a6e166f2462fbe0fc0c3f81be42b6b1094,Fix minor documentation typo,0,2013-08-21T23:01:13Z,2,2,4,[],"[1, 1]","[1, 1]","[2, 2]","[u'modified', u'modified']","[u'R/reverse-dependencies.r', u'man/revdep.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
93,11003ff37caaeb6a55a1e0737cc808883068fe27,Merge pull request #329 from kornl/masterFour small fixes for function install_version,0,2013-07-26T17:11:03Z,8,9,17,[],"[5, 4]","[0, 8]","[5, 12]","[u'modified', u'modified']","[u'NEWS', u'R/install-version.r']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
94,30161369a8b392b50713eb6d80455b3f48296d33,websockets has been changed to httpuv,0,2013-09-03T22:24:05Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'README.md'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
95,c65aa9732e01661c1db53bcac27ceea0bb44fc40,Bump version to 0.7.0.99 for development,0,2013-08-29T16:44:30Z,1,5,6,[],"[1, 4]","[1, 0]","[2, 4]","[u'modified', u'modified']","[u'DESCRIPTION', u'NEWS']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,2
96,bc72b8fd1c62b15d155d364a02d06e936d16b49a,Merge pull request #214 from hadley/doc-tweaksDoc tweaks,0,2013-08-27T23:50:00Z,25,121,146,[],"[16, 8, 7, 8, 8, 16, 9, 8, 8, 8, 8, 9, 8]","[17, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0]","[33, 8, 7, 8, 8, 24, 9, 8, 8, 8, 8, 9, 8]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified']","[u'R/bootstrap.R', u'man/actionButton.Rd', u'man/checkboxGroupInput.Rd', u'man/checkboxInput.Rd', u'man/dateInput.Rd', u'man/dateRangeInput.Rd', u'man/fileInput.Rd', u'man/numericInput.Rd', u'man/radioButtons.Rd', u'man/selectInput.Rd', u'man/sliderInput.Rd', u'man/submitButton.Rd', u'man/textInput.Rd']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,13
97,f089531bd1636bdcdce10df5eb251d8b1ff5f307,Put man-roxygen in .Rbuildignore,0,2013-08-27T15:08:03Z,0,1,1,[],[1],[0],[1],[u'modified'],[u'.Rbuildignore'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
98,8d8ea53804251a24d9f38368b8ed0a9cf0133be5,Fixes to imports for R-devel,0,2013-08-26T19:19:50Z,2,3,5,[],"[1, 1, 1]","[1, 0, 1]","[2, 1, 2]","[u'modified', u'modified', u'modified']","[u'DESCRIPTION', u'NAMESPACE', u'R/shiny.R']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,3
99,89e405e927aab0d7d95c5d26d2c65f9183562ae6,Bump version to 0.7.0,0,2013-08-26T17:03:02Z,2,2,4,[],"[1, 1]","[1, 1]","[2, 2]","[u'modified', u'modified']","[u'DESCRIPTION', u'NEWS']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,2
100,ca984a66300dc282b6890ac145940b633c511eb6,Implement shiny.sharedSecret option,0,2013-08-26T05:20:38Z,2,22,24,[],"[3, 19]","[0, 2]","[3, 21]","[u'modified', u'modified']","[u'NEWS', u'R/shiny.R']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,2
101,278d7e4c4edc06a59fc83a037bb263cfc54c76cd,Integrate translations into main repository.,0,2012-04-23T20:32:57Z,4,795,799,[],"[0, 0, 75, 720]","[3, 1, 0, 0]","[3, 1, 75, 720]","[u'removed', u'removed', u'added', u'added']","[u'.gitmodules', u'translations', u'translations/README.md', u'translations/probstat-english.dict']",stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,4
102,767c9fe20024ae2648eccbf603a4a95aea013bc1,Update README.,0,2012-04-23T20:25:33Z,0,43,43,[],[43],[0],[43],[u'added'],[u'README.md'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
103,cff141ab4db9a952bf877b35b1b11173607d838b,Add CC BY-NC-SA license.,0,2012-04-17T15:38:31Z,0,61,61,[],[61],[0],[61],[u'added'],[u'COPYING'],stat-cookbook,mavam/stat-cookbook,False,False,188,298,R,True,True,True,41,0,41,0,298,41,User,False,False,True,bug,mavam,1
104,20fb9aaa65042d4c8aaf7cdc72a2376af97ecbe0,Formatting,0,2012-04-19T17:55:04Z,1,4,5,[],[4],[1],[5],[u'modified'],[u'R/sql.reader.R'],ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,1
105,e0a14e4f065c0e624a3527d9d52d3f9e27c7d149,Merge pull request #5 from johnmcdonnell/masterAdded support for specifying port and socket of a MySQL database,0,2012-04-19T17:50:33Z,6,21,27,[],[21],[6],[27],[u'modified'],[u'R/sql.reader.R'],ProjectTemplate,johnmyleswhite/ProjectTemplate,False,False,240,194,R,True,True,True,27,2,27,2,194,27,User,False,False,True,,,1
106,dfa3aca9fee792420b00f9e761dece58f34cabb7,Fix char* local varSet constante some char* local variable.Signed-off-by: XoD <xoddark@gmail.com>,0,2011-12-19T21:41:03Z,3,3,6,[],[3],[3],[6],[u'modified'],[u'neo/d3xp/gamesys/SysCmds.cpp'],doom3.gpl,TTimo/doom3.gpl,False,False,236,3129,C++,False,True,False,803,3,803,3,3129,803,User,False,False,True,,,1
107,ea5445e22d85fc2b058ee78e8beb6321b09e8c88,Fix static string array type.Set the static array flagDefs constant.Signed-off-by: XoD <xoddark@gmail.com>,0,2011-12-19T21:03:37Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'neo/d3xp/MultiplayerGame.cpp'],doom3.gpl,TTimo/doom3.gpl,False,False,236,3129,C++,False,True,False,803,3,803,3,3129,803,User,False,False,True,,,1
108,5ab723e51c6695b2986b23c461f2ea95cdddaecd,make StringGen clang-compatibleTest Plan:fbconfig -r folly/test && fbmake opt -j32Reviewed By: tjackson@fb.comFB internal diff: D935182,0,2013-08-28T21:30:12Z,0,8,8,[],[8],[0],[8],[u'modified'],[u'folly/experimental/StringGen-inl.h'],folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,1
109,257ff9ff793e7f8f69731c91630540088c43c349,retry flock() if interrupted (EINTR)Test Plan: fbconfig folly/test:file_test && fbmake runtests_optReviewed By: soren@fb.comFB internal diff: D932782,0,2013-08-28T21:30:12Z,5,11,16,[],"[5, 5, 1]","[5, 0, 0]","[10, 5, 1]","[u'modified', u'modified', u'modified']","[u'folly/File.cpp', u'folly/FileUtil.cpp', u'folly/FileUtil.h']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
